date,route,market,bookings,avg_fare_hkd,load_factor,search_volume_index
2024-02-06,HKG-NRT,JP,321,5424,0.785,1796
2024-02-07,HKG-NRT,JP,308,5324,0.814,1762
2024-02-08,HKG-NRT,JP,282,5239,0.847,1990
2024-02-09,HKG-NRT,JP,306,5798,0.819,2078
2024-02-10,HKG-NRT,JP,324,6140,0.861,2690
2024-02-11,HKG-NRT,JP,350,5457,0.818,2346
2024-02-12,HKG-NRT,JP,352,5860,0.834,2381
2024-02-13,HKG-NRT,JP,335,5360,0.813,2260
2024-02-14,HKG-NRT,JP,314,4999,0.85,2371
2024-02-15,HKG-NRT,JP,323,4987,0.823,2332
2024-02-16,HKG-NRT,JP,288,5399,0.865,1954
2024-02-17,HKG-NRT,JP,306,4796,0.769,2117
2024-02-18,HKG-NRT,JP,327,5517,0.762,2544
2024-02-19,HKG-NRT,JP,359,6347,0.788,2981
2024-02-20,HKG-NRT,JP,325,5683,0.793,1977
2024-02-21,HKG-NRT,JP,320,5562,0.875,2123
2024-02-22,HKG-NRT,JP,310,5280,0.781,2428
2024-02-23,HKG-NRT,JP,336,5902,0.843,2431
2024-02-24,HKG-NRT,JP,334,5007,0.786,1901
2024-02-25,HKG-NRT,JP,368,6470,0.835,2353
2024-02-26,HKG-NRT,JP,326,5653,0.835,1864
2024-02-27,HKG-NRT,JP,354,5529,0.859,2276
2024-02-28,HKG-NRT,JP,330,5390,0.845,2782
2024-02-29,HKG-NRT,JP,309,5975,0.775,2456
2024-03-01,HKG-NRT,JP,277,4644,0.795,1893
2024-03-02,HKG-NRT,JP,314,5310,0.855,1980
2024-03-03,HKG-NRT,JP,306,5306,0.842,2122
2024-03-04,HKG-NRT,JP,319,4558,0.775,2499
2024-03-05,HKG-NRT,JP,281,6004,0.827,1571
2024-03-06,HKG-NRT,JP,281,5682,0.776,2216
2024-03-07,HKG-NRT,JP,272,5298,0.824,1965
2024-03-08,HKG-NRT,JP,298,5250,0.847,2022
2024-03-09,HKG-NRT,JP,272,4968,0.781,2188
2024-03-10,HKG-NRT,JP,302,5056,0.837,2452
2024-03-11,HKG-NRT,JP,300,4709,0.794,1852
2024-03-12,HKG-NRT,JP,313,4946,0.845,2289
2024-03-13,HKG-NRT,JP,299,4907,0.825,2010
2024-03-14,HKG-NRT,JP,282,5035,0.837,2026
2024-03-15,HKG-NRT,JP,300,5811,0.832,2260
2024-03-16,HKG-NRT,JP,314,5446,0.902,1893
2024-03-17,HKG-NRT,JP,327,5372,0.827,2550
2024-03-18,HKG-NRT,JP,330,5469,0.866,2092
2024-03-19,HKG-NRT,JP,311,5113,0.783,2642
2024-03-20,HKG-NRT,JP,293,5656,0.823,2400
2024-03-21,HKG-NRT,JP,285,4919,0.782,2409
2024-03-22,HKG-NRT,JP,288,5723,0.854,1921
2024-03-23,HKG-NRT,JP,307,5269,0.786,2416
2024-03-24,HKG-NRT,JP,327,5040,0.82,2305
2024-03-25,HKG-NRT,JP,356,4480,0.859,2128
2024-03-26,HKG-NRT,JP,310,5133,0.842,1871
2024-03-27,HKG-NRT,JP,304,5709,0.858,2114
2024-03-28,HKG-NRT,JP,280,5458,0.824,2116
2024-03-29,HKG-NRT,JP,265,4400,0.804,1691
2024-03-30,HKG-NRT,JP,285,5689,0.815,2248
2024-03-31,HKG-NRT,JP,324,4802,0.843,2351
2024-04-01,HKG-NRT,JP,319,4644,0.829,2211
2024-04-02,HKG-NRT,JP,335,5079,0.886,2468
2024-04-03,HKG-NRT,JP,303,5850,0.792,1791
2024-04-04,HKG-NRT,JP,282,4963,0.817,2242
2024-04-05,HKG-NRT,JP,286,5467,0.805,2053
2024-04-06,HKG-NRT,JP,316,5557,0.794,2561
2024-04-07,HKG-NRT,JP,306,5479,0.829,2220
2024-04-08,HKG-NRT,JP,322,4862,0.855,2675
2024-04-09,HKG-NRT,JP,322,4599,0.811,2450
2024-04-10,HKG-NRT,JP,291,5592,0.744,2235
2024-04-11,HKG-NRT,JP,284,5982,0.775,1651
2024-04-12,HKG-NRT,JP,301,4947,0.807,2242
2024-04-13,HKG-NRT,JP,280,5059,0.847,1904
2024-04-14,HKG-NRT,JP,316,5297,0.843,2387
2024-04-15,HKG-NRT,JP,318,5895,0.866,2428
2024-04-16,HKG-NRT,JP,306,4822,0.811,2266
2024-04-17,HKG-NRT,JP,275,5458,0.845,2260
2024-04-18,HKG-NRT,JP,276,4916,0.816,1937
2024-04-19,HKG-NRT,JP,292,5503,0.847,2241
2024-04-20,HKG-NRT,JP,302,5097,0.816,2283
2024-04-21,HKG-NRT,JP,330,5837,0.844,2570
2024-04-22,HKG-NRT,JP,321,4521,0.868,2023
2024-04-23,HKG-NRT,JP,323,5535,0.791,2719
2024-04-24,HKG-NRT,JP,320,5372,0.81,2011
2024-04-25,HKG-NRT,JP,299,5642,0.773,2089
2024-04-26,HKG-NRT,JP,297,5186,0.781,2397
2024-04-27,HKG-NRT,JP,300,5693,0.832,1857
2024-04-28,HKG-NRT,JP,311,6563,0.823,1767
2024-04-29,HKG-NRT,JP,308,5994,0.847,2123
2024-04-30,HKG-NRT,JP,317,5777,0.8,2467
2024-05-01,HKG-NRT,JP,300,5831,0.827,1931
2024-05-02,HKG-NRT,JP,283,4546,0.74,1613
2024-05-03,HKG-NRT,JP,276,5140,0.832,2287
2024-05-04,HKG-NRT,JP,302,6060,0.834,2252
2024-05-05,HKG-NRT,JP,315,4710,0.853,2316
2024-05-06,HKG-NRT,JP,311,5260,0.799,2320
2024-05-07,HKG-NRT,JP,337,5714,0.814,2038
2024-05-08,HKG-NRT,JP,275,5546,0.799,1809
2024-05-09,HKG-NRT,JP,280,5434,0.837,1964
2024-05-10,HKG-NRT,JP,273,6084,0.806,2254
2024-05-11,HKG-NRT,JP,284,5540,0.767,1949
2024-05-12,HKG-NRT,JP,292,4996,0.852,2323
2024-05-13,HKG-NRT,JP,326,5887,0.829,2711
2024-05-14,HKG-NRT,JP,315,5299,0.847,2650
2024-05-15,HKG-NRT,JP,281,4847,0.778,2378
2024-05-16,HKG-NRT,JP,291,5024,0.75,2202
2024-05-17,HKG-NRT,JP,283,5222,0.815,2358
2024-05-18,HKG-NRT,JP,302,5394,0.836,2464
2024-05-19,HKG-NRT,JP,312,5443,0.795,1977
2024-05-20,HKG-NRT,JP,323,5735,0.841,2337
2024-05-21,HKG-NRT,JP,292,5067,0.82,1728
2024-05-22,HKG-NRT,JP,270,4776,0.741,2294
2024-05-23,HKG-NRT,JP,270,5195,0.874,2064
2024-05-24,HKG-NRT,JP,258,5313,0.755,2060
2024-05-25,HKG-NRT,JP,267,5155,0.797,2197
2024-05-26,HKG-NRT,JP,309,5109,0.823,2597
2024-05-27,HKG-NRT,JP,288,4620,0.832,2143
2024-05-28,HKG-NRT,JP,273,5224,0.768,2200
2024-05-29,HKG-NRT,JP,274,5536,0.838,1976
2024-05-30,HKG-NRT,JP,269,5482,0.807,2033
2024-05-31,HKG-NRT,JP,249,5483,0.78,1943
2024-06-01,HKG-NRT,JP,293,5531,0.825,2338
2024-06-02,HKG-NRT,JP,305,5878,0.819,1918
2024-06-03,HKG-NRT,JP,315,5044,0.785,2593
2024-06-04,HKG-NRT,JP,291,4743,0.829,2341
2024-06-05,HKG-NRT,JP,254,5679,0.721,1614
2024-06-06,HKG-NRT,JP,289,5112,0.815,1979
2024-06-07,HKG-NRT,JP,239,5280,0.792,1576
2024-06-08,HKG-NRT,JP,258,5090,0.771,1991
2024-06-09,HKG-NRT,JP,306,5261,0.804,1758
2024-06-10,HKG-NRT,JP,289,5051,0.775,1833
2024-06-11,HKG-NRT,JP,284,4932,0.815,1930
2024-06-12,HKG-NRT,JP,264,5189,0.866,1545
2024-06-13,HKG-NRT,JP,244,4866,0.76,1573
2024-06-14,HKG-NRT,JP,252,5351,0.856,1955
2024-06-15,HKG-NRT,JP,280,5469,0.791,2135
2024-06-16,HKG-NRT,JP,273,5813,0.788,1985
2024-06-17,HKG-NRT,JP,276,4862,0.794,1714
2024-06-18,HKG-NRT,JP,280,5037,0.832,1584
2024-06-19,HKG-NRT,JP,257,5057,0.791,2076
2024-06-20,HKG-NRT,JP,242,4948,0.757,1961
2024-06-21,HKG-NRT,JP,257,5335,0.836,1744
2024-06-22,HKG-NRT,JP,298,5219,0.809,1734
2024-06-23,HKG-NRT,JP,289,5300,0.832,1904
2024-06-24,HKG-NRT,JP,290,5336,0.817,2074
2024-06-25,HKG-NRT,JP,295,6111,0.782,1901
2024-06-26,HKG-NRT,JP,221,5531,0.725,1739
2024-06-27,HKG-NRT,JP,230,5159,0.811,1938
2024-06-28,HKG-NRT,JP,243,5034,0.839,1997
2024-06-29,HKG-NRT,JP,243,5052,0.838,1550
2024-06-30,HKG-NRT,JP,261,5138,0.793,1970
2024-07-01,HKG-NRT,JP,300,5522,0.859,2272
2024-07-02,HKG-NRT,JP,313,5904,0.89,2427
2024-07-03,HKG-NRT,JP,312,5559,0.815,2536
2024-07-04,HKG-NRT,JP,271,5743,0.831,2075
2024-07-05,HKG-NRT,JP,281,6169,0.784,2042
2024-07-06,HKG-NRT,JP,295,5761,0.755,2320
2024-07-07,HKG-NRT,JP,315,6653,0.842,2637
2024-07-08,HKG-NRT,JP,300,5779,0.854,2281
2024-07-09,HKG-NRT,JP,322,6180,0.836,1788
2024-07-10,HKG-NRT,JP,276,6667,0.826,1847
2024-07-11,HKG-NRT,JP,270,5856,0.809,1816
2024-07-12,HKG-NRT,JP,285,5473,0.767,2121
2024-07-13,HKG-NRT,JP,263,5687,0.785,1577
2024-07-14,HKG-NRT,JP,331,4930,0.9,2484
2024-07-15,HKG-NRT,JP,315,5177,0.855,2213
2024-07-16,HKG-NRT,JP,301,4933,0.82,2212
2024-07-17,HKG-NRT,JP,281,6386,0.843,1677
2024-07-18,HKG-NRT,JP,292,5859,0.816,2064
2024-07-19,HKG-NRT,JP,270,4610,0.798,1547
2024-07-20,HKG-NRT,JP,304,6579,0.845,1940
2024-07-21,HKG-NRT,JP,283,5531,0.868,1609
2024-07-22,HKG-NRT,JP,271,6319,0.849,2092
2024-07-23,HKG-NRT,JP,310,6399,0.824,2393
2024-07-24,HKG-NRT,JP,279,6128,0.804,2074
2024-07-25,HKG-NRT,JP,251,5370,0.85,1750
2024-07-26,HKG-NRT,JP,264,5969,0.772,2070
2024-07-27,HKG-NRT,JP,301,5124,0.832,1701
2024-07-28,HKG-NRT,JP,299,6605,0.878,1886
2024-07-29,HKG-NRT,JP,307,5877,0.802,1953
2024-07-30,HKG-NRT,JP,299,5939,0.791,2258
2024-07-31,HKG-NRT,JP,267,5445,0.812,1725
2024-08-01,HKG-NRT,JP,273,5437,0.788,1791
2024-08-02,HKG-NRT,JP,256,5852,0.792,1643
2024-08-03,HKG-NRT,JP,287,6358,0.813,1645
2024-08-04,HKG-NRT,JP,313,6238,0.81,2596
2024-08-05,HKG-NRT,JP,284,6497,0.855,1870
2024-08-06,HKG-NRT,JP,292,6203,0.893,2351
2024-08-07,HKG-NRT,JP,288,5846,0.775,2139
2024-08-08,HKG-NRT,JP,255,5343,0.806,2052
2024-08-09,HKG-NRT,JP,257,5585,0.794,2088
2024-08-10,HKG-NRT,JP,269,6356,0.812,1953
2024-08-11,HKG-NRT,JP,273,5916,0.839,1684
2024-08-12,HKG-NRT,JP,312,5899,0.846,1948
2024-08-13,HKG-NRT,JP,285,5336,0.809,2303
2024-08-14,HKG-NRT,JP,267,5435,0.815,1504
2024-08-15,HKG-NRT,JP,237,6820,0.821,1984
2024-08-16,HKG-NRT,JP,244,5693,0.838,1368
2024-08-17,HKG-NRT,JP,218,6969,0.786,1341
2024-08-18,HKG-NRT,JP,291,6055,0.836,1771
2024-08-19,HKG-NRT,JP,265,5969,0.845,1503
2024-08-20,HKG-NRT,JP,264,6408,0.788,1783
2024-08-21,HKG-NRT,JP,254,5808,0.749,1517
2024-08-22,HKG-NRT,JP,249,5942,0.829,1450
2024-08-23,HKG-NRT,JP,267,6265,0.798,1714
2024-08-24,HKG-NRT,JP,258,6111,0.823,2039
2024-08-25,HKG-NRT,JP,270,6205,0.842,1837
2024-08-26,HKG-NRT,JP,277,5449,0.781,1578
2024-08-27,HKG-NRT,JP,274,6081,0.763,1743
2024-08-28,HKG-NRT,JP,259,5418,0.812,1839
2024-08-29,HKG-NRT,JP,233,5863,0.799,1775
2024-08-30,HKG-NRT,JP,239,6056,0.767,1640
2024-08-31,HKG-NRT,JP,232,5643,0.747,1749
2024-09-01,HKG-NRT,JP,256,4671,0.789,2159
2024-09-02,HKG-NRT,JP,243,5096,0.787,1462
2024-09-03,HKG-NRT,JP,255,5027,0.774,1687
2024-09-04,HKG-NRT,JP,220,4660,0.767,1260
2024-09-05,HKG-NRT,JP,223,5036,0.794,1728
2024-09-06,HKG-NRT,JP,209,5305,0.74,1740
2024-09-07,HKG-NRT,JP,249,5642,0.79,1459
2024-09-08,HKG-NRT,JP,217,5739,0.734,1297
2024-09-09,HKG-NRT,JP,216,5358,0.781,1211
2024-09-10,HKG-NRT,JP,245,5012,0.802,1744
2024-09-11,HKG-NRT,JP,196,4936,0.772,1577
2024-09-12,HKG-NRT,JP,226,5159,0.774,1277
2024-09-13,HKG-NRT,JP,211,5125,0.769,1323
2024-09-14,HKG-NRT,JP,224,5013,0.76,1877
2024-09-15,HKG-NRT,JP,186,4996,0.731,1147
2024-09-16,HKG-NRT,JP,227,5014,0.783,1584
2024-09-17,HKG-NRT,JP,222,5291,0.769,1803
2024-09-18,HKG-NRT,JP,231,5070,0.756,1836
2024-09-19,HKG-NRT,JP,206,5379,0.732,1157
2024-09-20,HKG-NRT,JP,216,5659,0.788,1287
2024-09-21,HKG-NRT,JP,245,5123,0.761,1806
2024-09-22,HKG-NRT,JP,252,5993,0.768,1598
2024-09-23,HKG-NRT,JP,228,5764,0.746,1414
2024-09-24,HKG-NRT,JP,257,5381,0.812,1435
2024-09-25,HKG-NRT,JP,221,4614,0.756,1226
2024-09-26,HKG-NRT,JP,173,5123,0.749,1221
2024-09-27,HKG-NRT,JP,197,4832,0.716,1607
2024-09-28,HKG-NRT,JP,210,4672,0.778,1697
2024-09-29,HKG-NRT,JP,234,5056,0.723,1697
2024-09-30,HKG-NRT,JP,215,5277,0.754,1819
2024-10-01,HKG-NRT,JP,243,5473,0.825,1632
2024-10-02,HKG-NRT,JP,220,4502,0.771,1803
2024-10-03,HKG-NRT,JP,222,5037,0.79,1734
2024-10-04,HKG-NRT,JP,221,5194,0.806,1698
2024-10-05,HKG-NRT,JP,192,4291,0.792,1511
2024-10-06,HKG-NRT,JP,240,4966,0.773,1628
2024-10-07,HKG-NRT,JP,253,5961,0.82,1839
2024-10-08,HKG-NRT,JP,246,5143,0.781,1452
2024-10-09,HKG-NRT,JP,201,5176,0.739,1530
2024-10-10,HKG-NRT,JP,213,5850,0.729,1631
2024-10-11,HKG-NRT,JP,183,4747,0.745,1249
2024-10-12,HKG-NRT,JP,219,5148,0.757,1504
2024-10-13,HKG-NRT,JP,244,5585,0.833,1951
2024-10-14,HKG-NRT,JP,197,4727,0.784,1560
2024-10-15,HKG-NRT,JP,221,4787,0.81,1656
2024-10-16,HKG-NRT,JP,223,4984,0.788,1449
2024-10-17,HKG-NRT,JP,205,4188,0.727,1605
2024-10-18,HKG-NRT,JP,240,4494,0.753,1624
2024-10-19,HKG-NRT,JP,242,5335,0.812,1634
2024-10-20,HKG-NRT,JP,223,5285,0.763,1704
2024-10-21,HKG-NRT,JP,214,5624,0.779,1345
2024-10-22,HKG-NRT,JP,208,4838,0.811,1542
2024-10-23,HKG-NRT,JP,222,4881,0.781,1274
2024-10-24,HKG-NRT,JP,210,5406,0.786,1695
2024-10-25,HKG-NRT,JP,204,5476,0.767,1297
2024-10-26,HKG-NRT,JP,246,4851,0.825,1719
2024-10-27,HKG-NRT,JP,242,5547,0.776,1483
2024-10-28,HKG-NRT,JP,211,4992,0.793,1590
2024-10-29,HKG-NRT,JP,235,4630,0.781,1636
2024-10-30,HKG-NRT,JP,220,5040,0.745,1812
2024-10-31,HKG-NRT,JP,198,4698,0.803,1330
2024-11-01,HKG-NRT,JP,181,4988,0.791,1312
2024-11-02,HKG-NRT,JP,243,4890,0.807,1644
2024-11-03,HKG-NRT,JP,242,4673,0.763,1486
2024-11-04,HKG-NRT,JP,231,5660,0.773,1371
2024-11-05,HKG-NRT,JP,217,4995,0.753,1390
2024-11-06,HKG-NRT,JP,225,5444,0.769,1711
2024-11-07,HKG-NRT,JP,217,4818,0.812,1481
2024-11-08,HKG-NRT,JP,217,5113,0.794,1197
2024-11-09,HKG-NRT,JP,202,4804,0.804,1418
2024-11-10,HKG-NRT,JP,216,5398,0.762,1750
2024-11-11,HKG-NRT,JP,230,5670,0.727,1402
2024-11-12,HKG-NRT,JP,242,5913,0.808,1478
2024-11-13,HKG-NRT,JP,249,4681,0.802,1599
2024-11-14,HKG-NRT,JP,205,5543,0.759,1632
2024-11-15,HKG-NRT,JP,192,5391,0.756,1175
2024-11-16,HKG-NRT,JP,229,5775,0.8,1617
2024-11-17,HKG-NRT,JP,254,5584,0.811,1865
2024-11-18,HKG-NRT,JP,236,5831,0.751,1895
2024-11-19,HKG-NRT,JP,254,4945,0.737,1837
2024-11-20,HKG-NRT,JP,261,4887,0.776,1899
2024-11-21,HKG-NRT,JP,238,5148,0.771,1633
2024-11-22,HKG-NRT,JP,230,4864,0.749,1857
2024-11-23,HKG-NRT,JP,234,4599,0.734,1874
2024-11-24,HKG-NRT,JP,252,4781,0.759,1659
2024-11-25,HKG-NRT,JP,239,4864,0.776,2027
2024-11-26,HKG-NRT,JP,246,5180,0.808,1566
2024-11-27,HKG-NRT,JP,242,5368,0.795,1955
2024-11-28,HKG-NRT,JP,239,4796,0.801,1794
2024-11-29,HKG-NRT,JP,233,4672,0.754,1491
2024-11-30,HKG-NRT,JP,252,5461,0.821,1438
2024-12-01,HKG-NRT,JP,295,5603,0.84,2145
2024-12-02,HKG-NRT,JP,300,5783,0.865,1989
2024-12-03,HKG-NRT,JP,295,6064,0.813,1823
2024-12-04,HKG-NRT,JP,284,5820,0.866,1870
2024-12-05,HKG-NRT,JP,258,6179,0.808,1866
2024-12-06,HKG-NRT,JP,260,5926,0.796,1923
2024-12-07,HKG-NRT,JP,269,6107,0.816,2057
2024-12-08,HKG-NRT,JP,298,5646,0.841,2237
2024-12-09,HKG-NRT,JP,322,6344,0.866,1932
2024-12-10,HKG-NRT,JP,294,5889,0.826,2237
2024-12-11,HKG-NRT,JP,303,6109,0.792,2222
2024-12-12,HKG-NRT,JP,274,5327,0.781,2300
2024-12-13,HKG-NRT,JP,299,6309,0.857,2081
2024-12-14,HKG-NRT,JP,295,5992,0.832,1664
2024-12-15,HKG-NRT,JP,295,6180,0.859,2317
2024-12-16,HKG-NRT,JP,309,6061,0.802,2135
2024-12-17,HKG-NRT,JP,323,5627,0.829,1980
2024-12-18,HKG-NRT,JP,309,6236,0.815,2498
2024-12-19,HKG-NRT,JP,273,6104,0.811,1514
2024-12-20,HKG-NRT,JP,282,6192,0.808,2003
2024-12-21,HKG-NRT,JP,280,7031,0.8,1971
2024-12-22,HKG-NRT,JP,320,5646,0.827,2001
2024-12-23,HKG-NRT,JP,308,6043,0.772,1989
2024-12-24,HKG-NRT,JP,325,6136,0.777,2306
2024-12-25,HKG-NRT,JP,317,7777,0.861,2295
2024-12-26,HKG-NRT,JP,292,5442,0.844,1796
2024-12-27,HKG-NRT,JP,268,5243,0.832,1477
2024-12-28,HKG-NRT,JP,302,5831,0.785,1696
2024-12-29,HKG-NRT,JP,310,5182,0.807,2478
2024-12-30,HKG-NRT,JP,336,6147,0.795,2249
2023-01-01,HKG-SIN,SG,294,5773,0.842,1752
2023-01-02,HKG-SIN,SG,290,5755,0.81,1928
2023-01-03,HKG-SIN,SG,271,6294,0.832,1862
2023-01-04,HKG-SIN,SG,270,5621,0.764,1985
2023-01-05,HKG-SIN,SG,252,5561,0.748,2062
2023-01-06,HKG-SIN,SG,278,6110,0.799,2351
2023-01-07,HKG-SIN,SG,286,5792,0.819,2417
2023-01-08,HKG-SIN,SG,283,4408,0.773,2178
2023-01-09,HKG-SIN,SG,303,5168,0.771,2023
2023-01-10,HKG-SIN,SG,279,5963,0.791,2194
2023-01-11,HKG-SIN,SG,269,5845,0.8,2195
2023-01-12,HKG-SIN,SG,269,5691,0.768,1915
2023-01-13,HKG-SIN,SG,262,6670,0.755,1586
2023-01-14,HKG-SIN,SG,284,5586,0.838,2008
2023-01-15,HKG-SIN,SG,297,6098,0.865,1707
2023-01-16,HKG-SIN,SG,307,5702,0.817,2394
2023-01-17,HKG-SIN,SG,291,6153,0.815,2259
2023-01-18,HKG-SIN,SG,268,5753,0.741,2053
2023-01-19,HKG-SIN,SG,265,5856,0.853,2073
2023-01-20,HKG-SIN,SG,294,6020,0.843,1709
2023-01-21,HKG-SIN,SG,278,5359,0.823,1738
2023-01-22,HKG-SIN,SG,310,5611,0.799,2125
2023-01-23,HKG-SIN,SG,300,6039,0.828,1747
2023-01-24,HKG-SIN,SG,297,5421,0.828,2454
2023-01-25,HKG-SIN,SG,290,5057,0.878,1720
2023-01-26,HKG-SIN,SG,285,5477,0.786,2268
2023-01-27,HKG-SIN,SG,252,5852,0.755,1443
2023-01-28,HKG-SIN,SG,285,5273,0.807,1769
2023-01-29,HKG-SIN,SG,308,5683,0.775,2577
2023-01-30,HKG-SIN,SG,313,5616,0.8,2089
2023-01-31,HKG-SIN,SG,333,6857,0.849,2416
2023-02-01,HKG-SIN,SG,321,5838,0.869,2076
2023-02-02,HKG-SIN,SG,285,5885,0.751,2341
2023-02-03,HKG-SIN,SG,262,4980,0.801,1594
2023-02-04,HKG-SIN,SG,299,5788,0.817,1930
2023-02-05,HKG-SIN,SG,331,5684,0.839,2538
2023-02-06,HKG-SIN,SG,325,6227,0.852,2687
2023-02-07,HKG-SIN,SG,312,5272,0.798,2282
2023-02-08,HKG-SIN,SG,300,6014,0.789,2104
2023-02-09,HKG-SIN,SG,285,6208,0.787,2357
2023-02-10,HKG-SIN,SG,277,5204,0.818,1846
2023-02-11,HKG-SIN,SG,305,6308,0.855,2318
2023-02-12,HKG-SIN,SG,332,5828,0.813,1994
2023-02-13,HKG-SIN,SG,308,6394,0.831,2346
2023-02-14,HKG-SIN,SG,317,4945,0.81,2273
2023-02-15,HKG-SIN,SG,288,6080,0.845,1693
2023-02-16,HKG-SIN,SG,288,5924,0.806,1864
2023-02-17,HKG-SIN,SG,284,5589,0.813,2097
2023-02-18,HKG-SIN,SG,311,5026,0.837,2177
2023-02-19,HKG-SIN,SG,364,5547,0.85,2543
2023-02-20,HKG-SIN,SG,340,5694,0.8,2753
2023-02-21,HKG-SIN,SG,313,5920,0.804,2113
2023-02-22,HKG-SIN,SG,291,6340,0.8,2210
2023-02-23,HKG-SIN,SG,314,5494,0.829,2155
2023-02-24,HKG-SIN,SG,303,4719,0.835,2241
2023-02-25,HKG-SIN,SG,308,5675,0.768,1760
2023-02-26,HKG-SIN,SG,313,5594,0.823,2611
2023-02-27,HKG-SIN,SG,330,6389,0.854,2472
2023-02-28,HKG-SIN,SG,318,5063,0.828,1917
2023-03-01,HKG-SIN,SG,302,5059,0.786,2132
2023-03-02,HKG-SIN,SG,262,5354,0.825,2042
2023-03-03,HKG-SIN,SG,274,5438,0.75,1632
2023-03-04,HKG-SIN,SG,289,5732,0.826,2259
2023-03-05,HKG-SIN,SG,319,5225,0.828,2614
2023-03-06,HKG-SIN,SG,319,5189,0.87,1854
2023-03-07,HKG-SIN,SG,317,6010,0.774,2676
2023-03-08,HKG-SIN,SG,283,5368,0.799,2167
2023-03-09,HKG-SIN,SG,290,6272,0.846,2460
2023-03-10,HKG-SIN,SG,278,4989,0.805,2231
2023-03-11,HKG-SIN,SG,284,5155,0.839,1845
2023-03-12,HKG-SIN,SG,295,5238,0.795,1959
2023-03-13,HKG-SIN,SG,331,5006,0.859,2447
2023-03-14,HKG-SIN,SG,340,5486,0.827,2047
2023-03-15,HKG-SIN,SG,285,4582,0.799,1684
2023-03-16,HKG-SIN,SG,254,5319,0.73,1508
2023-03-17,HKG-SIN,SG,280,5392,0.791,2177
2023-03-18,HKG-SIN,SG,280,5355,0.805,2302
2023-03-19,HKG-SIN,SG,312,5462,0.813,2022
2023-03-20,HKG-SIN,SG,315,5230,0.806,2370
2023-03-21,HKG-SIN,SG,319,5056,0.804,2164
2023-03-22,HKG-SIN,SG,278,4601,0.789,2131
2023-03-23,HKG-SIN,SG,280,6018,0.826,1596
2023-03-24,HKG-SIN,SG,304,5308,0.816,2471
2023-03-25,HKG-SIN,SG,313,5351,0.799,1883
2023-03-26,HKG-SIN,SG,298,5578,0.824,2250
2023-03-27,HKG-SIN,SG,326,4713,0.829,2452
2023-03-28,HKG-SIN,SG,350,5417,0.817,2828
2023-03-29,HKG-SIN,SG,310,5200,0.793,2196
2023-03-30,HKG-SIN,SG,287,5621,0.807,2233
2023-03-31,HKG-SIN,SG,281,5494,0.817,2139
2023-04-01,HKG-SIN,SG,293,5000,0.805,1979
2023-04-02,HKG-SIN,SG,285,4588,0.833,2184
2023-04-03,HKG-SIN,SG,301,5393,0.801,1698
2023-04-04,HKG-SIN,SG,315,4797,0.786,1996
2023-04-05,HKG-SIN,SG,290,4868,0.832,2416
2023-04-06,HKG-SIN,SG,272,5471,0.796,1529
2023-04-07,HKG-SIN,SG,265,4752,0.788,1957
2023-04-08,HKG-SIN,SG,275,4756,0.807,2288
2023-04-09,HKG-SIN,SG,290,5763,0.789,1787
2023-04-10,HKG-SIN,SG,318,5476,0.814,2703
2023-04-11,HKG-SIN,SG,315,4863,0.815,1878
2023-04-12,HKG-SIN,SG,267,5327,0.764,2004
2023-04-13,HKG-SIN,SG,277,5668,0.834,2068
2023-04-14,HKG-SIN,SG,289,5200,0.892,2008
2023-04-15,HKG-SIN,SG,284,5736,0.828,2016
2023-04-16,HKG-SIN,SG,319,4458,0.868,2151
2023-04-17,HKG-SIN,SG,334,4480,0.835,2018
2023-04-18,HKG-SIN,SG,317,5486,0.831,2277
2023-04-19,HKG-SIN,SG,290,5273,0.823,1857
2023-04-20,HKG-SIN,SG,278,4804,0.806,2135
2023-04-21,HKG-SIN,SG,299,4077,0.814,2362
2023-04-22,HKG-SIN,SG,287,5153,0.799,2372
2023-04-23,HKG-SIN,SG,291,5859,0.807,2004
2023-04-24,HKG-SIN,SG,331,4689,0.809,2752
2023-04-25,HKG-SIN,SG,337,5057,0.764,1906
2023-04-26,HKG-SIN,SG,295,5686,0.878,2498
2023-04-27,HKG-SIN,SG,277,4968,0.851,1974
2023-04-28,HKG-SIN,SG,265,5171,0.759,1580
2023-04-29,HKG-SIN,SG,285,5663,0.794,1634
2023-04-30,HKG-SIN,SG,283,5440,0.807,2221
2023-05-01,HKG-SIN,SG,306,5516,0.857,2201
2023-05-02,HKG-SIN,SG,306,5760,0.792,2372
2023-05-03,HKG-SIN,SG,286,4789,0.811,2228
2023-05-04,HKG-SIN,SG,280,4842,0.804,1728
2023-05-05,HKG-SIN,SG,301,5898,0.777,2371
2023-05-06,HKG-SIN,SG,278,5472,0.779,2135
2023-05-07,HKG-SIN,SG,298,5659,0.82,2168
2023-05-08,HKG-SIN,SG,313,5523,0.834,2613
2023-05-09,HKG-SIN,SG,303,6096,0.818,1669
2023-05-10,HKG-SIN,SG,285,5257,0.793,1822
2023-05-11,HKG-SIN,SG,262,5288,0.772,1464
2023-05-12,HKG-SIN,SG,277,5259,0.742,1896
2023-05-13,HKG-SIN,SG,284,4925,0.828,2392
2023-05-14,HKG-SIN,SG,313,5325,0.75,1739
2023-05-15,HKG-SIN,SG,300,5112,0.79,2228
2023-05-16,HKG-SIN,SG,291,4555,0.847,1743
